date;state;COUNTRY;confirmed
2020-06-06;Quebec;Canada;52624
2020-06-06;Queensland;Australia;1061
2020-06-06;Reunion;France;480
2020-06-06;Saint Barthelemy;France;6
2020-06-06;Saint Pierre and Miquelon;France;1
2020-06-06;Saskatchewan;Canada;650
2020-06-06;Shaanxi;China;311
2020-06-06;Shandong;China;792
2020-06-06;Shanghai;China;677
2020-06-06;Shanxi;China;198
2020-06-06;Sichuan;China;578
2020-06-06;Sint Maarten;Netherlands;77
2020-06-06;South Australia;Australia;440
2020-06-06;St Martin;France;41
2020-06-06;Tasmania;Australia;228
2020-06-06;Tianjin;China;193
2020-06-06;Tibet;China;1
2020-06-06;Turks and Caicos Islands;United Kingdom;12
2020-06-06;Victoria;Australia;1685
2020-06-06;Western Australia;Australia;599
2020-06-06;Xinjiang;China;76
2020-06-06;Yukon;Canada;11
2020-06-06;Yunnan;China;185
2020-06-06;Zhejiang;China;1268
2020-06-06;no;Afghanistan;19551
2020-06-06;no;Albania;1232
2020-06-06;no;Algeria;10050
2020-06-06;no;Andorra;852
2020-06-06;no;Angola;88
2020-06-06;no;Antigua and Barbuda;26
2020-06-06;no;Argentina;22020
2020-06-06;no;Armenia;12364
2020-06-06;no;Austria;16898
2020-06-06;no;Azerbaijan;7239
2020-06-06;no;Bahamas;103
2020-06-06;no;Bahrain;14383
2020-06-06;no;Bangladesh;63026
2020-06-06;no;Barbados;92
2020-06-06;no;Belarus;47751
2020-06-06;no;Belgium;59072
2020-06-06;no;Belize;19
2020-06-06;no;Benin;261
2020-06-06;no;Bhutan;48
2020-06-06;no;Bolivia;13358
2020-06-06;no;Bosnia and Herzegovina;2606
2020-06-06;no;Botswana;40
2020-06-06;no;Brazil;672846
2020-06-06;no;Brunei;141
2020-06-06;no;Bulgaria;2711
2020-06-06;no;Burkina Faso;888
2020-06-06;no;Burma;240
2020-06-06;no;Burundi;83
2020-06-06;no;Cabo Verde;542
2020-06-06;no;Cambodia;125
2020-06-06;no;Cameroon;7599
2020-06-06;no;Central African Republic;1570
2020-06-06;no;Chad;836
2020-06-06;no;Chile;160351
2020-06-06;no;Colombia;38027
2020-06-06;no;Comoros;141
2020-06-06;no;Congo (Brazzaville);683
2020-06-06;no;Congo (Kinshasa);3878
2020-06-06;no;Costa Rica;1263
2020-06-06;no;Cote d'Ivoire;3557
2020-06-06;no;Croatia;2247
2020-06-06;no;Cuba;2173
2020-06-06;no;Cyprus;960
2020-06-06;no;Czechia;9567
2020-06-06;no;Denmark;11924
2020-06-06;no;Diamond Princess;712
2020-06-06;no;Djibouti;4169
2020-06-06;no;Dominica;18
2020-06-06;no;Dominican Republic;19195
2020-06-06;no;Ecuador;42728
2020-06-06;no;Egypt;32612
2020-06-06;no;El Salvador;2934
2020-06-06;no;Equatorial Guinea;1306
2020-06-06;no;Eritrea;39
2020-06-06;no;Estonia;1931
2020-06-06;no;Eswatini;322
2020-06-06;no;Ethiopia;1934
2020-06-06;no;Fiji;18
2020-06-06;no;Finland;6964
2020-06-06;no;France;187199
2020-06-06;no;Gabon;3101
2020-06-06;no;Gambia;26
2020-06-06;no;Georgia;808
2020-06-06;no;Germany;185450
2020-06-06;no;Ghana;9462
2020-06-06;no;Greece;2980
2020-06-06;no;Grenada;23
2020-06-06;no;Guatemala;6792
2020-06-06;no;Guinea;4117
2020-06-06;no;Guinea-Bissau;1368
2020-06-06;no;Guyana;154
2020-06-06;no;Haiti;3072
2020-06-06;no;Holy See;12
2020-06-06;no;Honduras;6155
2020-06-06;no;Hungary;3990
2020-06-06;no;Iceland;1806
2020-06-06;no;India;246622
2020-06-06;no;Indonesia;30514
2020-06-06;no;Iran;169425
2020-06-06;no;Iraq;11098
2020-06-06;no;Ireland;25183
2020-06-06;no;Israel;17752
2020-06-06;no;Italy;234801
2020-06-06;no;Jamaica;596
2020-06-06;no;Japan;17000
2020-06-06;no;Jordan;795
2020-06-06;no;Kazakhstan;12511
2020-06-06;no;Kenya;2600
2020-06-06;no;Korea, South;11776
2020-06-06;no;Kosovo;1158
2020-06-06;no;Kuwait;31131
2020-06-06;no;Kyrgyzstan;1974
2020-06-06;no;Laos;19
2020-06-06;no;Latvia;1086
2020-06-06;no;Lebanon;1320
2020-06-06;no;Lesotho;4
2020-06-06;no;Liberia;345
2020-06-06;no;Libya;256
2020-06-06;no;Liechtenstein;82
2020-06-06;no;Lithuania;1705
2020-06-06;no;Luxembourg;4035
2020-06-06;no;MS Zaandam;9
2020-06-06;no;Madagascar;1026
2020-06-06;no;Malawi;409
2020-06-06;no;Malaysia;8303
2020-06-06;no;Maldives;1901
2020-06-06;no;Mali;1523
2020-06-06;no;Malta;627
2020-06-06;no;Mauritania;947
2020-06-06;no;Mauritius;337
2020-06-06;no;Mexico;113619
2020-06-06;no;Moldova;9511
2020-06-06;no;Monaco;99
2020-06-06;no;Mongolia;193
2020-06-06;no;Montenegro;324
2020-06-06;no;Morocco;8151
2020-06-06;no;Mozambique;409
2020-06-06;no;Namibia;29
2020-06-06;no;Nepal;3235
2020-06-06;no;Netherlands;47335
2020-06-06;no;New Zealand;1504
2020-06-06;no;Nicaragua;1118
2020-06-06;no;Niger;970
2020-06-06;no;Nigeria;12233
2020-06-06;no;North Macedonia;2915
2020-06-06;no;Norway;8531
2020-06-06;no;Oman;16016
2020-06-06;no;Pakistan;98943
2020-06-06;no;Panama;16004
2020-06-06;no;Papua New Guinea;8
2020-06-06;no;Paraguay;1090
2020-06-06;no;Peru;191758
2020-06-06;no;Philippines;21340
2020-06-06;no;Poland;25986
2020-06-06;no;Portugal;34351
2020-06-06;no;Qatar;67195
2020-06-06;no;Romania;20290
2020-06-06;no;Russia;458102
2020-06-06;no;Rwanda;431
2020-06-06;no;Saint Kitts and Nevis;15
2020-06-06;no;Saint Lucia;19
2020-06-06;no;Saint Vincent and the Grenadines;26
2020-06-06;no;San Marino;680
2020-06-06;no;Sao Tome and Principe;499
2020-06-06;no;Saudi Arabia;98869
2020-06-06;no;Senegal;4249
2020-06-06;no;Serbia;11741
2020-06-06;no;Seychelles;11
2020-06-06;no;Sierra Leone;946
2020-06-06;no;Singapore;37527
2020-06-06;no;Slovakia;1528
2020-06-06;no;Slovenia;1484
2020-06-06;no;Somalia;2289
2020-06-06;no;South Africa;45973
2020-06-06;no;South Sudan;994
2020-06-06;no;Spain;241310
2020-06-06;no;Sri Lanka;1814
2020-06-06;no;Sudan;6081
2020-06-06;no;Suriname;100
2020-06-06;no;Sweden;43887
2020-06-06;no;Switzerland;30956
2020-06-06;no;Syria;125
2020-06-06;no;Taiwan*;443
2020-06-06;no;Tajikistan;4453
2020-06-06;no;Tanzania;509
2020-06-06;no;Thailand;3104
2020-06-06;no;Timor-Leste;24
2020-06-06;no;Togo;487
2020-06-06;no;Trinidad and Tobago;117
2020-06-06;no;Tunisia;1087
2020-06-06;no;Turkey;169218
2020-06-06;no;US;1926639
2020-06-06;no;Uganda;593
2020-06-06;no;Ukraine;27101
2020-06-06;no;United Arab Emirates;38268
2020-06-06;no;United Kingdom;263518
2020-06-06;no;Uruguay;845
2020-06-06;no;Uzbekistan;4094
2020-06-06;no;Venezuela;2316
2020-06-06;no;Vietnam;329
2020-06-06;no;West Bank and Gaza;464
2020-06-06;no;Western Sahara;9
2020-06-06;no;Yemen;482
2020-06-06;no;Zambia;1089
2020-06-06;no;Zimbabwe;279
2020-06-07;Alberta;Canada;7138
2020-06-07;Anguilla;United Kingdom;3
2020-06-07;Anhui;China;991
2020-06-07;Aruba;Netherlands;101
2020-06-07;Australian Capital Territory;Australia;108
2020-06-07;Beijing;China;594
2020-06-07;Bermuda;United Kingdom;141
2020-06-07;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-07;British Columbia;Canada;2632
2020-06-07;British Virgin Islands;United Kingdom;8
2020-06-07;Cayman Islands;United Kingdom;164
2020-06-07;Channel Islands;United Kingdom;563
2020-06-07;Chongqing;China;579
2020-06-07;Curacao;Netherlands;21
2020-06-07;Diamond Princess;Canada;0
2020-06-07;Falkland Islands (Malvinas);United Kingdom;13
2020-06-07;Faroe Islands;Denmark;187
2020-06-07;French Guiana;France;689
2020-06-07;French Polynesia;France;60
2020-06-07;Fujian;China;359
2020-06-07;Gansu;China;139
2020-06-07;Gibraltar;United Kingdom;176
2020-06-07;Grand Princess;Canada;13
2020-06-07;Greenland;Denmark;13
2020-06-07;Guadeloupe;France;164
2020-06-07;Guangdong;China;1602
2020-06-07;Guangxi;China;254
2020-06-07;Guizhou;China;147
2020-06-07;Hainan;China;170
2020-06-07;Hebei;China;328
2020-06-07;Heilongjiang;China;947
2020-06-07;Henan;China;1276
2020-06-07;Hong Kong;China;1106
2020-06-07;Hubei;China;68135
2020-06-07;Hunan;China;1019
2020-06-07;Inner Mongolia;China;235
2020-06-07;Isle of Man;United Kingdom;336
2020-06-07;Jiangsu;China;653
2020-06-07;Jiangxi;China;932
2020-06-07;Jilin;China;155
2020-06-07;Liaoning;China;149
2020-06-07;Macau;China;45
2020-06-07;Manitoba;Canada;300
2020-06-07;Martinique;France;202
2020-06-07;Mayotte;France;2079
2020-06-07;Montserrat;United Kingdom;11
2020-06-07;New Brunswick;Canada;137
2020-06-07;New Caledonia;France;20
2020-06-07;New South Wales;Australia;3112
2020-06-07;Newfoundland and Labrador;Canada;261
2020-06-07;Ningxia;China;75
2020-06-07;Northern Territory;Australia;29
2020-06-07;Northwest Territories;Canada;5
2020-06-07;Nova Scotia;Canada;1059
2020-06-07;Ontario;Canada;32096
2020-06-07;Prince Edward Island;Canada;27
2020-06-07;Qinghai;China;18
2020-06-07;Quebec;Canada;52849
2020-06-07;Queensland;Australia;1062
2020-06-07;Reunion;France;480
2020-06-07;Saint Barthelemy;France;6
2020-06-07;Saint Pierre and Miquelon;France;1
2020-06-07;Saskatchewan;Canada;650
2020-06-07;Shaanxi;China;311
2020-06-07;Shandong;China;792
2020-06-07;Shanghai;China;678
2020-06-07;Shanxi;China;198
2020-06-07;Sichuan;China;581
2020-06-07;Sint Maarten;Netherlands;77
2020-06-07;South Australia;Australia;440
2020-06-07;St Martin;France;41
2020-06-07;Tasmania;Australia;228
2020-06-07;Tianjin;China;193
2020-06-07;Tibet;China;1
2020-06-07;Turks and Caicos Islands;United Kingdom;12
2020-06-07;Victoria;Australia;1687
2020-06-07;Western Australia;Australia;599
2020-06-07;Xinjiang;China;76
2020-06-07;Yukon;Canada;11
2020-06-07;Yunnan;China;185
2020-06-07;Zhejiang;China;1268
2020-06-07;no;Afghanistan;20342
2020-06-07;no;Albania;1246
2020-06-07;no;Algeria;10154
2020-06-07;no;Andorra;852
2020-06-07;no;Angola;91
2020-06-07;no;Antigua and Barbuda;26
2020-06-07;no;Argentina;22794
2020-06-07;no;Armenia;13130
2020-06-07;no;Austria;16902
2020-06-07;no;Azerbaijan;7553
2020-06-07;no;Bahamas;103
2020-06-07;no;Bahrain;14763
2020-06-07;no;Bangladesh;65769
2020-06-07;no;Barbados;92
2020-06-07;no;Belarus;48630
2020-06-07;no;Belgium;59226
2020-06-07;no;Belize;19
2020-06-07;no;Benin;261
2020-06-07;no;Bhutan;59
2020-06-07;no;Bolivia;13643
2020-06-07;no;Bosnia and Herzegovina;2606
2020-06-07;no;Botswana;40
2020-06-07;no;Brazil;691758
2020-06-07;no;Brunei;141
2020-06-07;no;Bulgaria;2727
2020-06-07;no;Burkina Faso;889
2020-06-07;no;Burma;242
2020-06-07;no;Burundi;83
2020-06-07;no;Cabo Verde;554
2020-06-07;no;Cambodia;126
2020-06-07;no;Cameroon;7908
2020-06-07;no;Central African Republic;1634
2020-06-07;no;Chad;837
2020-06-07;no;Chile;166756
2020-06-07;no;Colombia;39236
2020-06-07;no;Comoros;141
2020-06-07;no;Congo (Brazzaville);683
2020-06-07;no;Congo (Kinshasa);4016
2020-06-07;no;Costa Rica;1318
2020-06-07;no;Cote d'Ivoire;3739
2020-06-07;no;Croatia;2247
2020-06-07;no;Cuba;2191
2020-06-07;no;Cyprus;964
2020-06-07;no;Czechia;9628
2020-06-07;no;Denmark;11948
2020-06-07;no;Diamond Princess;712
2020-06-07;no;Djibouti;4207
2020-06-07;no;Dominica;18
2020-06-07;no;Dominican Republic;19600
2020-06-07;no;Ecuador;43120
2020-06-07;no;Egypt;34079
2020-06-07;no;El Salvador;3015
2020-06-07;no;Equatorial Guinea;1306
2020-06-07;no;Eritrea;39
2020-06-07;no;Estonia;1939
2020-06-07;no;Eswatini;333
2020-06-07;no;Ethiopia;2020
2020-06-07;no;Fiji;18
2020-06-07;no;Finland;6981
2020-06-07;no;France;187492
2020-06-07;no;Gabon;3101
2020-06-07;no;Gambia;26
2020-06-07;no;Georgia;809
2020-06-07;no;Germany;185750
2020-06-07;no;Ghana;9638
2020-06-07;no;Greece;2997
2020-06-07;no;Grenada;23
2020-06-07;no;Guatemala;7055
2020-06-07;no;Guinea;4117
2020-06-07;no;Guinea-Bissau;1368
2020-06-07;no;Guyana;154
2020-06-07;no;Haiti;3334
2020-06-07;no;Holy See;12
2020-06-07;no;Honduras;6327
2020-06-07;no;Hungary;4008
2020-06-07;no;Iceland;1807
2020-06-07;no;India;257486
2020-06-07;no;Indonesia;31186
2020-06-07;no;Iran;171789
2020-06-07;no;Iraq;12366
2020-06-07;no;Ireland;25201
2020-06-07;no;Israel;17863
2020-06-07;no;Italy;234998
2020-06-07;no;Jamaica;598
2020-06-07;no;Japan;17039
2020-06-07;no;Jordan;808
2020-06-07;no;Kazakhstan;12694
2020-06-07;no;Kenya;2767
2020-06-07;no;Korea, South;11814
2020-06-07;no;Kosovo;1194
2020-06-07;no;Kuwait;31848
2020-06-07;no;Kyrgyzstan;2007
2020-06-07;no;Laos;19
2020-06-07;no;Latvia;1088
2020-06-07;no;Lebanon;1331
2020-06-07;no;Lesotho;4
2020-06-07;no;Liberia;359
2020-06-07;no;Libya;256
2020-06-07;no;Liechtenstein;82
2020-06-07;no;Lithuania;1714
2020-06-07;no;Luxembourg;4039
2020-06-07;no;MS Zaandam;9
2020-06-07;no;Madagascar;1052
2020-06-07;no;Malawi;438
2020-06-07;no;Malaysia;8322
2020-06-07;no;Maldives;1903
2020-06-07;no;Mali;1533
2020-06-07;no;Malta;629
2020-06-07;no;Mauritania;1049
2020-06-07;no;Mauritius;337
2020-06-07;no;Mexico;117103
2020-06-07;no;Moldova;9700
2020-06-07;no;Monaco;99
2020-06-07;no;Mongolia;193
2020-06-07;no;Montenegro;324
2020-06-07;no;Morocco;8224
2020-06-07;no;Mozambique;424
2020-06-07;no;Namibia;29
2020-06-07;no;Nepal;3448
2020-06-07;no;Netherlands;47574
2020-06-07;no;New Zealand;1504
2020-06-07;no;Nicaragua;1118
2020-06-07;no;Niger;973
2020-06-07;no;Nigeria;12486
2020-06-07;no;North Macedonia;3025
2020-06-07;no;Norway;8547
2020-06-07;no;Oman;16882
2020-06-07;no;Pakistan;103671
2020-06-07;no;Panama;16425
2020-06-07;no;Papua New Guinea;8
2020-06-07;no;Paraguay;1135
2020-06-07;no;Peru;196515
2020-06-07;no;Philippines;21895
2020-06-07;no;Poland;26561
2020-06-07;no;Portugal;34693
2020-06-07;no;Qatar;68790
2020-06-07;no;Romania;20479
2020-06-07;no;Russia;467073
2020-06-07;no;Rwanda;439
2020-06-07;no;Saint Kitts and Nevis;15
2020-06-07;no;Saint Lucia;19
2020-06-07;no;Saint Vincent and the Grenadines;27
2020-06-07;no;San Marino;680
2020-06-07;no;Sao Tome and Principe;513
2020-06-07;no;Saudi Arabia;101914
2020-06-07;no;Senegal;4328
2020-06-07;no;Serbia;11823
2020-06-07;no;Seychelles;11
2020-06-07;no;Sierra Leone;969
2020-06-07;no;Singapore;37910
2020-06-07;no;Slovakia;1528
2020-06-07;no;Slovenia;1485
2020-06-07;no;Somalia;2334
2020-06-07;no;South Africa;48285
2020-06-07;no;South Sudan;1317
2020-06-07;no;Spain;241550
2020-06-07;no;Sri Lanka;1835
2020-06-07;no;Sudan;6081
2020-06-07;no;Suriname;122
2020-06-07;no;Sweden;44730
2020-06-07;no;Switzerland;30965
2020-06-07;no;Syria;141
2020-06-07;no;Taiwan*;443
2020-06-07;no;Tajikistan;4529
2020-06-07;no;Tanzania;509
2020-06-07;no;Thailand;3112
2020-06-07;no;Timor-Leste;24
2020-06-07;no;Togo;495
2020-06-07;no;Trinidad and Tobago;117
2020-06-07;no;Tunisia;1087
2020-06-07;no;Turkey;170132
2020-06-07;no;US;1944370
2020-06-07;no;Uganda;616
2020-06-07;no;Ukraine;27599
2020-06-07;no;United Arab Emirates;38808
2020-06-07;no;United Kingdom;264235
2020-06-07;no;Uruguay;845
2020-06-07;no;Uzbekistan;4331
2020-06-07;no;Venezuela;2377
2020-06-07;no;Vietnam;331
2020-06-07;no;West Bank and Gaza;472
2020-06-07;no;Western Sahara;9
2020-06-07;no;Yemen;484
2020-06-07;no;Zambia;1089
2020-06-07;no;Zimbabwe;282
2020-06-08;Alberta;Canada;7202
2020-06-08;Anguilla;United Kingdom;3
2020-06-08;Anhui;China;991
2020-06-08;Aruba;Netherlands;101
2020-06-08;Australian Capital Territory;Australia;108
2020-06-08;Beijing;China;594
2020-06-08;Bermuda;United Kingdom;141
2020-06-08;Bonaire, Sint Eustatius and Saba;Netherlands;7
2020-06-08;British Columbia;Canada;2659
2020-06-08;British Virgin Islands;United Kingdom;8
2020-06-08;Cayman Islands;United Kingdom;171
2020-06-08;Channel Islands;United Kingdom;564
2020-06-08;Chongqing;China;579
2020-06-08;Curacao;Netherlands;21
2020-06-08;Diamond Princess;Canada;0
2020-06-08;Falkland Islands (Malvinas);United Kingdom;13
2020-06-08;Faroe Islands;Denmark;187
2020-06-08;French Guiana;France;729
2020-06-08;French Polynesia;France;60
2020-06-08;Fujian;China;359
2020-06-08;Gansu;China;139
2020-06-08;Gibraltar;United Kingdom;176
2020-06-08;Grand Princess;Canada;13
2020-06-08;Greenland;Denmark;13
2020-06-08;Guadeloupe;France;164
2020-06-08;Guangdong;China;1604
2020-06-08;Guangxi;China;254
2020-06-08;Guizhou;China;147
2020-06-08;Hainan;China;170
2020-06-08;Hebei;China;328
2020-06-08;Heilongjiang;China;947
2020-06-08;Henan;China;1276
2020-06-08;Hong Kong;China;1107
2020-06-08;Hubei;China;68135
2020-06-08;Hunan;China;1019
2020-06-08;Inner Mongolia;China;235
2020-06-08;Isle of Man;United Kingdom;336
2020-06-08;Jiangsu;China;653
2020-06-08;Jiangxi;China;932
2020-06-08;Jilin;China;155
2020-06-08;Liaoning;China;149
2020-06-08;Macau;China;45
2020-06-08;Manitoba;Canada;300
2020-06-08;Martinique;France;202
2020-06-08;Mayotte;France;2151
2020-06-08;Montserrat;United Kingdom;11
2020-06-08;New Brunswick;Canada;146
2020-06-08;New Caledonia;France;20
2020-06-08;New South Wales;Australia;3114
2020-06-08;Newfoundland and Labrador;Canada;261
2020-06-08;Ningxia;China;75
2020-06-08;Northern Territory;Australia;29
2020-06-08;Northwest Territories;Canada;5
2020-06-08;Nova Scotia;Canada;1059
2020-06-08;Ontario;Canada;32395
2020-06-08;Prince Edward Island;Canada;27
2020-06-08;Qinghai;China;18
2020-06-08;Quebec;Canada;53047
2020-06-08;Queensland;Australia;1062
2020-06-08;Reunion;France;481
2020-06-08;Saint Barthelemy;France;6
2020-06-08;Saint Pierre and Miquelon;France;1
2020-06-08;Saskatchewan;Canada;654
2020-06-08;Shaanxi;China;311
2020-06-08;Shandong;China;792
2020-06-08;Shanghai;China;678
2020-06-08;Shanxi;China;198
2020-06-08;Sichuan;China;582
2020-06-08;Sint Maarten;Netherlands;77
2020-06-08;South Australia;Australia;440
2020-06-08;St Martin;France;41
2020-06-08;Tasmania;Australia;228
2020-06-08;Tianjin;China;193
2020-06-08;Tibet;China;1
2020-06-08;Turks and Caicos Islands;United Kingdom;12
2020-06-08;Victoria;Australia;1687
2020-06-08;Western Australia;Australia;599
2020-06-08;Xinjiang;China;76
2020-06-08;Yukon;Canada;11
2020-06-08;Yunnan;China;185
2020-06-08;Zhejiang;China;1268
2020-06-08;no;Afghanistan;20917
2020-06-08;no;Albania;1263
2020-06-08;no;Algeria;10265
2020-06-08;no;Andorra;852
2020-06-08;no;Angola;92
2020-06-08;no;Antigua and Barbuda;26
2020-06-08;no;Argentina;23620
2020-06-08;no;Armenia;13325
2020-06-08;no;Austria;16968
2020-06-08;no;Azerbaijan;7876
2020-06-08;no;Bahamas;103
2020-06-08;no;Bahrain;15417
2020-06-08;no;Bangladesh;68504
2020-06-08;no;Barbados;92
2020-06-08;no;Belarus;49453
2020-06-08;no;Belgium;59348
2020-06-08;no;Belize;19
2020-06-08;no;Benin;288
2020-06-08;no;Bhutan;59
2020-06-08;no;Bolivia;13949
2020-06-08;no;Bosnia and Herzegovina;2704
2020-06-08;no;Botswana;42
2020-06-08;no;Brazil;707412
2020-06-08;no;Brunei;141
2020-06-08;no;Bulgaria;2810
2020-06-08;no;Burkina Faso;890
2020-06-08;no;Burma;244
2020-06-08;no;Burundi;83
2020-06-08;no;Cabo Verde;567
2020-06-08;no;Cambodia;126
2020-06-08;no;Cameroon;8060
2020-06-08;no;Central African Republic;1850
2020-06-08;no;Chad;839
2020-06-08;no;Chile;171452
2020-06-08;no;Colombia;40719
2020-06-08;no;Comoros;141
2020-06-08;no;Congo (Brazzaville);683
2020-06-08;no;Congo (Kinshasa);4106
2020-06-08;no;Costa Rica;1342
2020-06-08;no;Cote d'Ivoire;3881
2020-06-08;no;Croatia;2247
2020-06-08;no;Cuba;2200
2020-06-08;no;Cyprus;970
2020-06-08;no;Czechia;9697
2020-06-08;no;Denmark;11962
2020-06-08;no;Diamond Princess;712
2020-06-08;no;Djibouti;4278
2020-06-08;no;Dominica;18
2020-06-08;no;Dominican Republic;20126
2020-06-08;no;Ecuador;43378
2020-06-08;no;Egypt;35444
2020-06-08;no;El Salvador;3104
2020-06-08;no;Equatorial Guinea;1306
2020-06-08;no;Eritrea;39
2020-06-08;no;Estonia;1940
2020-06-08;no;Eswatini;340
2020-06-08;no;Ethiopia;2156
2020-06-08;no;Fiji;18
2020-06-08;no;Finland;7001
2020-06-08;no;France;187590
2020-06-08;no;Gabon;3101
2020-06-08;no;Gambia;28
2020-06-08;no;Georgia;812
2020-06-08;no;Germany;186109
2020-06-08;no;Ghana;9910
2020-06-08;no;Greece;3049
2020-06-08;no;Grenada;23
2020-06-08;no;Guatemala;7502
2020-06-08;no;Guinea;4216
2020-06-08;no;Guinea-Bissau;1389
2020-06-08;no;Guyana;154
2020-06-08;no;Haiti;3538
2020-06-08;no;Holy See;12
2020-06-08;no;Honduras;6450
2020-06-08;no;Hungary;4014
2020-06-08;no;Iceland;1807
2020-06-08;no;India;265928
2020-06-08;no;Indonesia;32033
2020-06-08;no;Iran;173832
2020-06-08;no;Iraq;13481
2020-06-08;no;Ireland;25207
2020-06-08;no;Israel;18032
2020-06-08;no;Italy;235278
2020-06-08;no;Jamaica;599
2020-06-08;no;Japan;17060
2020-06-08;no;Jordan;831
2020-06-08;no;Kazakhstan;12859
2020-06-08;no;Kenya;2872
2020-06-08;no;Korea, South;11852
2020-06-08;no;Kosovo;1234
2020-06-08;no;Kuwait;32510
2020-06-08;no;Kyrgyzstan;2032
2020-06-08;no;Laos;19
2020-06-08;no;Latvia;1088
2020-06-08;no;Lebanon;1350
2020-06-08;no;Lesotho;4
2020-06-08;no;Liberia;370
2020-06-08;no;Libya;332
2020-06-08;no;Liechtenstein;82
2020-06-08;no;Lithuania;1720
2020-06-08;no;Luxembourg;4040
2020-06-08;no;MS Zaandam;9
2020-06-08;no;Madagascar;1094
2020-06-08;no;Malawi;443
2020-06-08;no;Malaysia;8329
2020-06-08;no;Maldives;1916
2020-06-08;no;Mali;1547
2020-06-08;no;Malta;630
2020-06-08;no;Mauritania;1104
2020-06-08;no;Mauritius;337
2020-06-08;no;Mexico;120102
2020-06-08;no;Moldova;9807
2020-06-08;no;Monaco;99
2020-06-08;no;Mongolia;194
2020-06-08;no;Montenegro;324
2020-06-08;no;Morocco;8302
